gene_id,egg_1,egg_5,egg_7,zoea_1,zoea_2,megalopaS_01,megalopaS_02,megalopaS_04,megalopaF_2,megalopaF_5,megalopaF_6,larvaeI_1,larvaeI_2,larvaeI_3,larvaeIII_1,larvaeIII_2,larvaeIII_3,larvaeV_2,larvaeV_4,larvaeV_6
LOC126992040,0,0.68,0,0.03,0.04,0,0.03,0,0.11,0,0.12,0,0,0,0.06,0.12,0,0,0,0
LOC126992041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC126992042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC126992043,0.12,0.05,0,1.97,1.51,1.57,1.84,2.75,1.95,0.54,1.48,0.43,0.56,0.62,0.02,0.02,0.05,0.02,0,0
LOC126992044,0,0,0,0.11,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC126992045,14.67,6.19,13.65,2.68,3.43,2.6,3.46,3.53,5.37,5.34,5.04,0.98,2.09,2.45,0.3,0.93,1.24,0.73,1.27,0.82
LOC126992046,2.93,7.42,3.26,11.12,8.02,14.34,14.66,25.84,10.54,7.43,11.73,8.83,7.03,6.53,4.79,3.36,3.71,6.43,7.53,3.92
LOC126992047,242.6,231.97,156,133,115.11,70.9,57.01,103.13,70.57,78.1,60.75,39.15,61.8,34.33,40.34,105.45,43.68,82.37,116.1,65.74
LOC126992048,0.03,0.12,0.15,7.11,6.01,0.73,0.91,1.02,1.88,1.73,1.29,0.65,0.76,1.32,0.42,1.41,0.37,0.23,0.52,0.37
LOC126992049,24.96,26.47,27.5,12.74,11.56,5.36,5.79,7.83,7.18,6.22,6.43,2.25,3.15,1.58,1.08,1.91,1.71,1.72,1.52,1.48
LOC126992050,6.19,14.87,7.06,7.81,7.27,6.2,7.89,9.33,7.68,6.23,8.25,3.62,3.92,3.96,1.7,2.04,1.91,2.46,3.7,3.84
LOC126992051,138.45,124.29,152.7,52.91,59.34,43.48,51.17,34.67,35.07,38.78,31.91,38.3,14.73,20.14,20.1,30.32,23.48,28.74,23.04,32.3
LOC126992052,226.78,140.22,171.39,453,457.8,185.22,174.46,163.27,287.51,346.22,318.32,199.74,207.8,166.49,448.01,322.64,422.95,384.64,542.32,140.47
LOC126992053,0,0,0.1,0.1,0.15,0,0.16,0.49,1.18,0.1,1.63,0,0.1,0,0,0,0,0,0.06,0
LOC126992054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC126992055,0.37,1.01,1.15,0.18,0.09,0,0.08,0,0,0.27,0.1,0.05,0.12,2.08,0.16,0,0.05,0,0,0
LOC126992056,0,0.03,0,0.05,0.06,0.04,0.02,0.16,0.36,0.15,0.04,0,0,0.03,0,0.06,0.02,0,0.03,0
LOC126992057,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.09,0.04,0,0,0,0
LOC126992058,3.78,2.74,6.82,0.35,0.99,0.42,0,0,4.06,2.36,1.71,0.97,0,2.38,0,0,0,0.85,0,0.57
LOC126992059,0,0,0,0,0,0,0.15,0.34,0.65,0.05,0.3,0.09,0.03,0.04,0.14,0.03,0,0,0,0.08
LOC126992060,0,0,0,0,0.07,0.04,0.09,0.1,0.31,0,0.08,0,0,0,0.03,0,0,0,0,0
LOC126992061,0,0,0,0,0.13,0,0.14,0.51,0.16,0.09,0.23,0.07,0.15,0,0.07,0.12,0,0,0.08,0
LOC126992062,0,0,0,0,0,0,0,0,0.66,0.12,0,0,0,0,0,0,0,0,0,0
LOC126992063,0,0,0,0,0.06,0.1,0.39,0.08,0.67,0.09,0.33,0.14,0.02,0,0,0,0.06,0.03,0.1,0.02
LOC126992064,0,0,0,0.1,0.04,0.36,0.81,0,0.84,0.28,1.15,0.26,0.28,0,0,0.2,0.35,0.1,0.05,0.06
LOC126992065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC126992066,0,0,0,0.42,0.55,1.33,1.94,0.33,1.8,1.39,1.7,1.11,0.26,0,0.11,0.33,1.21,0.43,0.23,0.61
LOC126992067,0.34,0.66,0.2,0.36,0.09,0.25,0.18,0.41,0.41,0.25,0.36,0.02,0.02,0.05,0,0.06,0.06,0,0.22,0.07
LOC126992068,0.05,0.53,0.2,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0.11,0,0.13,0
LOC126992069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC126992070,15.78,32.5,31.74,5.77,6.32,4.49,4.58,8.43,11.25,2.29,7.41,2.83,2.22,2.1,1.09,1.22,1.8,0.72,3.05,2.51
LOC126992071,0.51,0.62,0.49,0.11,0.17,0.12,0.13,0.08,0.16,0,0.23,0.03,0,0,0,0.03,0,0,0.11,0
LOC126992072,0.87,1.72,0.48,1.07,0.78,0.65,0.14,0,0.77,0.18,0.99,0.14,0.15,0,0.14,0,0,0,0,0.55
LOC126992073,0,0.07,0.38,0,0.05,0,0,0.08,0.09,0.08,0,0,0,0,0,0,0,0,0,0
LOC126992074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC126992075,2.05,1.28,1.73,0.48,1.76,0.8,0.21,1.22,0.99,0,1.07,0.32,0.7,0.12,0,0.09,0.1,0,0,0.5
LOC126992076,7.97,12.7,8.32,5.46,8.62,3.95,3.13,2,8.42,10.21,7.62,1.9,7.65,2.39,2.97,3.75,7.39,3.13,3.91,5.63
LOC126992077,0.47,0.07,1.97,0.42,0.5,0,0.04,0.21,0,0,0.19,0.19,0,0,0,0.07,0.17,0,0.05,0
LOC126992078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC126992079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC126992080,20.7,25.16,25.45,3.42,6.47,2.34,4.51,6.84,16.45,3.12,7.84,3.51,1.41,2.79,1.16,1.08,0.13,0.55,2.68,2.2
LOC126992081,2.84,4.56,3.85,8.57,9.66,21.22,26.85,24.78,23.55,13.87,22.03,27.07,23.28,23.6,7.07,9.95,11.33,7.21,9.1,14.12
LOC126992082,0.17,0.18,0,62.86,73.96,43.73,33.35,44.63,58.12,43.61,53.27,1.36,1.47,1.39,0.4,0.23,0.87,0.55,0.32,0.72
LOC126992083,0.99,1.73,0.59,0.05,0.19,0.04,0.21,0.21,0.42,0.11,0.09,0.39,0.3,0.23,0.18,0,0.1,0,0.25,0.12
LOC126992084,0.53,0,0,0,0,0,0,0,0.69,0,0,0,0,0,0,0,0,0,0,0
LOC126992085,0,2.24,7.46,0,2.6,0,1.03,2.59,0.7,0,0.76,0,0.78,0,0.64,0.24,0,0.01,0,0.75
LOC126992086,0,0,0,0,0,0,0,0.74,0,0.21,0,0,0,0.2,0,0,0.14,0,0,0
LOC126992087,0,0,0,0.18,0,0.22,0.23,0.86,0.89,0.21,1.56,0.81,0.8,1.23,0,0.48,0.62,0,0.45,0.11
LOC126992088,139.97,80.26,95.33,51.64,28.05,31.27,30.75,28.52,50.31,50.33,47.14,19.11,14.74,16.5,2.97,4.06,6.11,7.63,6.06,3.22
LOC126992089,3.96,6.66,6.07,1.19,0.71,1,0.55,0.76,1.02,0.67,0.54,0,0.55,0,0.13,0.11,0.13,0.1,0.15,0.35
LOC126992090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0
LOC126992091,0,0,4.5,0,2.12,0.2,0,0,0,0.25,0.68,0,3.06,0,0,0,0,0,0,0
LOC126992092,0.55,0.26,1.12,0.11,0.14,0.03,0,0.19,0.04,0,0.14,0,0,0.02,0.12,0.03,0.08,0.05,0,0.16
LOC126992093,1.37,0.35,0.89,9.2,12.07,4.28,4.63,1.95,5.63,3.28,3.22,1.39,1.51,0.98,0.56,0.56,1.03,0.56,0.43,1.33
LOC126992094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC126992095,0.64,0.35,1,0,0,0,0,0,0,0,0,0,0,0.54,0,0,0,0,0,0
LOC126992096,0,0.16,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0
LOC126992097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC126992098,0.19,0.72,0.35,0,0.14,0.27,0.27,0.68,0.7,0,0.27,0,0,0.4,0,0,0,0,0.33,0.61
LOC126992099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC126992100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC126992101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC126992102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC126992103,1.31,0.91,0,0,0.8,0,0,0,0,0,1.29,0.03,1.61,0,0,0,1.15,0,0,0
LOC126992104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC126992105,13.37,4.14,18.66,1.25,0.95,0.79,2.81,1.47,2.86,2.23,4.41,0.66,0.37,0,1.03,0,1.29,0,1.23,0.42
LOC126992106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC126992107,0.05,0,0,0,0,0,0,0,0.07,0,0,0,0.05,0,0,0,0,0,0,0
LOC126992108,0,0,0,0,0,0,0,0,2.47,0,0,0,0,0,0,0,0,0,0,0
LOC126992109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC126992110,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC126992111,12.13,16.86,12.43,2.01,2.09,2.44,1.55,1.93,3.38,1.99,2.78,0.21,0.26,0.38,0.32,0.73,1.38,1.37,1.07,0.21
LOC126992112,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC126992113,3.74,10.94,8.06,0.57,0,0.1,0.98,0.54,2.12,0.77,1.63,0,0.91,0.22,0.65,0,0.35,0,0.81,1.45
LOC126992114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0.1,0.23,0,0.29,0
LOC126992115,3.69,6.76,7.08,3.7,2.86,1.75,2.9,2.45,3.31,2.67,2.79,0.95,0.56,0.35,1.03,1.36,0.89,0.93,0.71,0.12
LOC126992116,1.6,1.01,4.19,0,0.5,0.33,0.22,0.8,0,3.3,0.77,0,0,0,0,0,0,0,0,0
LOC126992117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC126992118,14.39,25.04,28.84,6.69,9.15,11.01,10.79,17.09,17.23,3.41,14.52,4.2,3.15,6.39,1.05,2.62,1.74,1.67,2.48,2.75
LOC126992119,5.73,2.24,2.77,3.72,3.18,4.01,3.66,5.87,6.64,3.68,5.35,3.69,5.74,5.22,5.09,3.13,4.49,11.21,9.17,4.67
LOC126992120,49.81,4.23,5.72,9.53,8.32,24.97,15.86,20.97,52.1,19.32,22.39,11.95,5.17,7.88,68.12,64.71,51.44,105.59,34.43,18.13
LOC126992121,101.42,2.36,5.31,43.64,44.69,35.05,17.12,31.7,33.38,37.15,36.66,41.66,9.93,17.82,54.47,1.77,1.93,7.65,2.03,2.09
LOC126992122,119.34,4.57,8.65,60.68,63.4,46.85,28,41.61,108.99,100.92,115.02,52.38,4.81,40.99,172.67,342.83,211.58,87.76,75.61,72.56
LOC126992123,1.74,0.25,0.12,0.2,0.62,0.34,0.52,0.2,0.29,0,0.91,0.18,0.39,0,0.35,0.31,0.19,1.37,0,0
LOC126992124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC126992125,0,0.5,0,0,0,0.18,0,0,0,0.26,0,0,0,0,4.28,0.49,1.72,1.23,1.98,0.25
LOC126992126,0,0.04,0,0.11,0.31,0.2,0.03,0.2,0.17,0.11,0.21,0.08,0,0,0,0,0.14,0,0,0.04
LOC126992127,0,0,0,1.96,0.62,0,0,0,0.74,2.79,0,0,0,0,0.96,0.06,2.31,4.2,0,0
LOC126992128,0.19,0,0.55,0,0,0,0.14,0,0,0,0,0,0,0.36,0,0,0,0,0,0
LOC126992129,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC126992130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC126992131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC126992132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC126992133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC126992134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC126992135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC126992137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC126992138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC126992139,0.52,1.31,1.52,3.02,0.97,0,1.03,4.04,2.17,0,2.88,1.26,0,0,0,0.4,1.59,0.75,0.59,0.61
LOC126992140,0.45,0.1,0.14,0.05,0.02,0.09,0.02,0.09,0.16,0.21,0.21,0.05,0,0.03,0,0.02,0.05,0.02,0.08,0
LOC126992141,0.43,0,0,0,0,0,0,0,0,0,0.83,0,0.32,0,0,0.62,0,0.51,0,0
LOC126992142,7.45,15.24,8.93,0.67,0.62,0.74,0.64,0.57,0.44,2.01,1.93,0.1,0.17,0.17,0,0.12,0.36,0.29,0.35,0
LOC126992143,0.13,0,4.59,0,0.08,0,0,0,0,0,0.25,0.1,0,0,0.85,0.08,0.62,0,0,0
LOC126992144,0.03,0.04,0,0,0,0,0,0.03,0.08,0,0.04,0.02,0.05,0.06,0.08,0.02,0.06,0.02,0.03,0.03
LOC126992145,3.89,14.99,14.07,4.58,3.73,3.27,2.91,9.1,6.15,0.62,4.75,0.88,1.2,0.92,0.67,0.82,1.16,0.59,3.51,2.47
LOC126992146,0.03,0.24,0.1,0.09,0,0.04,0,0.12,0.12,0,0.09,0,0.04,0,0.13,0.02,0,0.08,0.1,0.14
LOC126992147,0.37,0.13,0.17,6.93,5.57,4.25,3.96,8.78,6.25,3.67,6.32,1.99,1.23,3.43,0.44,0.42,1.72,0.2,0.87,1.05
LOC126992148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC126992150,0.56,0.86,1.28,1.89,1.58,1.08,0.93,1.01,0.99,0.77,1.01,0.67,0.06,0,0.08,0.21,0.54,0.29,0.28,0.08
LOC126992151,0,0,0,0,0,0,0,0,0,0.48,0.29,0,0,0,0,0,0,0,0,0
LOC126992152,0,0,0,0,0,0,0,0.18,0.31,0.53,0.69,1.13,2.33,0,7.23,12.23,3.37,9.9,0.23,8.36
LOC126992153,0,0,0,0,0.28,0,0,0,0,0.41,1.12,0,0,0,0,0,0,0,0,0
LOC126992154,0,0,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0.14,0,0,0
LOC126992155,1,0.94,0.69,0.08,0.47,0.22,0.1,0,0,0,0.13,0.24,0.08,0,0.07,0.15,0,0,0,0.19
LOC126992156,0.18,0,0,1,0.83,1.69,1.57,1.42,2.18,1.86,2.34,1.99,1.62,0.9,1.61,0.82,1.35,1.3,1.45,1.5
LOC126992157,1.03,1.28,0,0,2.73,1.61,0,0.3,1.01,0.8,2.02,0,0,0,0,1.4,0.7,0,0,0
LOC126992158,0,0,0,0,0,0,0,0.21,1.34,0.22,0,4.83,0,1.42,0,0,3.89,0.23,3.47,0
LOC126992159,0.36,0.87,0.5,0.24,0.06,0.2,0.22,0.09,0.24,0.1,0.13,0,0,0,0.2,0.06,0.07,0,0,0
LOC126992160,0.42,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.34,0
LOC126992161,0,0.12,0,0.19,0.21,1.48,0.96,0.62,2.55,3.53,0.89,0.69,0.35,2.35,4.55,2.32,25.01,4.78,2.33,5.41
LOC126992162,0,0.12,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC126992163,0.28,0,0,0.28,0.35,0,0,0.09,0.63,0,0,0,0.24,0,0.67,0,0,0,0,0
LOC126992164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC126992165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC126992166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC126992167,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0.08
LOC126992168,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0
LOC126992169,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0
LOC126992170,0,1.61,0.77,0.09,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0
LOC126992171,0,0,0,0,0,0,0,0.11,0,0.13,0.86,0.96,0,0,0,0.08,0,0.54,0.11,0.13
LOC126992172,2.62,1.19,0,0,0,0.28,0,0,0.49,0,0,0,0.32,0,0,0,0.27,0.24,0,0
LOC126992173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC126992175,0.58,0,0,0,0.12,0.12,0,0.39,0.54,0.58,0.3,0,0.65,0.15,0,0,0,0,0,0
LOC126992176,0,0.45,0,0,0.08,0,0.26,0,0,0,0,0,0.1,0,0,0,0,0,0,0
LOC126992177,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0
LOC126992178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC126992179,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0
LOC126992180,0.03,0.2,0,0.32,0.28,0.47,0.46,2.01,1.97,0.36,1.35,0.24,0.18,0.32,0.17,0.16,0.44,0,0.39,0.36
LOC126992183,0.13,0,0.35,0,0.39,0.1,0,0.22,0,0.02,0.19,0,0,0,0,0,0.1,0,0,0
LOC126992184,204.24,158.1,267.71,277.94,311.68,68.37,118.65,49.34,232.52,168.46,75.27,10.64,1.38,0.37,16.36,157.17,105.29,78.16,81.93,22.32
LOC126992185,3.08,0.29,3.19,0.44,0.22,0.71,0,0.34,0.69,0.65,1.9,0,0.67,0,0,0.23,0,0,0,0.39
LOC126992186,0.5,1.1,2.94,6.85,6.48,0.49,0.17,0.6,0.46,0.08,1.14,0,0.34,0,0.19,0.03,1.29,0,0.35,0
LOC126992189,0.13,0.37,0,0.12,0.2,0.08,0,0,0.34,0,0,0.1,0,0,0,0,0.05,0,0.03,0
LOC126992190,3.73,8.07,3.35,2.64,1.8,1.82,2.46,2.68,4.37,1.22,1.29,0.93,0.55,0.53,1.21,1.23,1.03,1.16,1.2,0.27
LOC126992191,1.4,3.13,4.73,1.13,0.88,0.89,1.18,3.58,2.98,0.4,1.71,0.26,0.26,0.46,0.32,0.24,0.75,0.66,1.52,2.03
LOC126992192,23.75,34.95,22.2,3.75,3.16,0.18,0.31,0.39,1.57,1.57,2.83,0.34,0,0,0,1.91,0.04,0,0.67,0
LOC126992193,0.07,0.06,0,1.44,1.06,44.93,59.62,42.63,1.85,1.92,1.43,0.39,0.41,0.67,0.13,0.41,0.54,0.53,0.25,3.86
LOC126992194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC126992195,0.26,2.43,1.03,0,0,0.15,0.16,0.23,1.05,0.8,0.92,0.08,0.08,0,0,0.14,0.22,0.06,0.37,0
LOC126992196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC126992197,0,0,0,0,0,0,0.23,0.18,0.39,0,0.15,0,0.1,0.04,0,0,0.08,0.05,0,0
LOC126992198,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC126992199,0,0,0,0.22,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27
LOC126992200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC126992202,0,0.04,0,0,0,0.05,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0
LOC126992204,0.19,1.54,0.28,0.96,0.53,0.88,0.34,1.34,0.84,0.68,1.41,0.25,0.16,0.1,0.09,0.65,0.23,1.52,0.19,0.09
LOC126992205,1.81,3.06,2.74,1.37,1.76,1.41,1.02,2.29,1.99,1.07,3.47,0,0.68,0,1.69,0.17,1.28,0.92,0,1
LOC126992206,4.37,8.32,3.8,2.12,1.17,0.62,0.29,1.14,0.47,0.23,1,0.3,0.4,0.8,0.04,0.12,0.13,0.05,0.21,0.13
LOC126992207,0,0,0,0.09,0,0,0,0,0.13,0,0,0,0,0.11,0,0,0,0,0,0
LOC126992208,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0
LOC126992209,0.8,3.09,1.67,0.62,0.44,0.44,0.44,0.65,0.53,0.33,0.39,0.03,0.07,0.06,0.24,0.31,0.2,0.27,0.13,0.2
LOC126992210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC126992211,0.08,0.47,0.19,0.04,0.14,0.09,0,0.04,0.16,0.13,0,0.07,0.05,0,0.1,0,0,0.06,0,0.04
LOC126992212,0.04,0.22,0.13,0,0.04,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0
LOC126992213,0.43,0.25,0.38,0.33,0.83,0.58,0.72,1.7,0.49,0.16,0,0,0,0,0.33,0,0.1,0.09,0,0.19
LOC126992214,4.85,3.5,6.32,2.93,3.39,2.63,2.45,3.42,4.98,3.84,4.03,1.75,1.59,2.02,0.65,1.38,1.28,0.57,0.64,1.21
LOC126992215,0.98,2.63,2.59,0.35,0.47,0.42,0.55,0.83,0.84,0.09,0.6,0.65,0.31,0.43,0.13,0,0.05,0.01,0.02,0.07
LOC126992216,358.54,274.85,220.36,32.55,29.61,4.37,4.46,4.2,5.78,4.51,4.82,12.82,11.65,11.59,6.8,4.42,9.12,2.27,5.16,12.54
LOC126992217,19.41,36.21,32.63,12.08,12.33,4.5,3.32,4.61,7.19,8.87,13.52,3.36,3.56,1.42,5.43,21.97,4.95,2.01,4.6,2.34
LOC126992218,4.57,10.48,5.22,6.92,5.53,3.8,5.66,3.91,8.44,6.8,4.8,0.2,0.67,0.54,0.68,1.59,0.54,0.4,0.25,0.33
LOC126992219,0.19,0.2,0.45,0.62,0.34,0.08,0.44,0.18,0.87,0.1,0.55,0,0,0,0,0,0,0,0,0
LOC126992220,0,0,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC126992221,0.44,0.65,1.14,0.05,0,0.2,0,0.21,0.25,0,0,0,0.17,0,0.06,0.05,0.21,0,0.09,0
LOC126992222,5.59,12.73,5.77,6.45,5.69,5.95,6.6,13.23,10.12,5,8.89,3.02,3.18,2.67,1.79,3.44,2.87,2.11,6.39,4.66
LOC126992223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC126992224,0.53,0,0,8.16,6.15,1.33,2.6,3.08,0.67,8.5,5.58,11.23,0.63,0,0,2.15,0.71,0,0,0.58
LOC126992225,0.85,0.58,0.39,1.36,1.35,0.65,0.67,0.8,2,0.85,1.27,0.35,0.27,0.36,0.4,0.29,0.22,0.33,0.25,0.11
LOC126992226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC126992227,5.21,3.91,3.35,19.41,18.66,50.35,65.99,64.19,33.98,19.44,27.97,12.27,8.27,13.24,2.07,1.94,3.63,2.09,3.82,4.14
LOC126992228,0,0,0,0,0,0,0.06,0.08,0,0.11,0,0.08,0.33,0.16,0.06,0,0.08,0,0,0
LOC126992230,0,0.03,0.04,46.6,40.73,65.48,73.93,96.45,166.34,87.96,151.53,39.75,39.79,47.64,13.47,13.47,25.79,6.11,15.33,18.04
LOC126992231,0.28,0.64,0.1,0.33,0.08,0,0,0,0,0,0.94,0,0,0,0,0,0,0,0,0
LOC126992232,0,0,0,0,0,0.15,0,0.07,0,0,0,0,0,0,0,0,0.17,0,0,0
LOC126992233,0.2,0.52,0.25,0.19,0.29,0.47,0.3,0.56,0.91,0.3,0.82,0,0.14,0,0.02,0.02,0.05,0.25,0.17,0
LOC126992234,5.61,6.75,16.78,8.06,8.4,9.32,8.84,10.71,19.12,4.97,15.29,24.64,29.89,22.96,5.48,5.45,7.11,4.76,4.44,5.64
LOC126992235,0,0.12,0,0,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0
LOC126992236,0,0.64,0,0.25,0.57,0,0,0.83,0.45,0,0,0,0.14,0,1.5,0.16,0.29,0.25,0,0
LOC126992237,0,0,0,0,0,0,0.08,0,0,0,0,0,0.09,0,0,0,0,0,0,0.11
LOC126992238,76.94,0,51.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC126992239,0,0.95,5.23,0.08,0.13,0.14,0.08,0,0.37,0.1,0.27,0,1.23,0,0.82,0.43,0.21,0.12,0,0.4
LOC126992240,0.65,0,0.35,0,0,0,0,0.2,0.76,0,0,0.15,0,0,0.17,0,0,0.14,0,0
LOC126992241,0,0,0,0,0,0,0.05,0.06,0,0,0,0,0,0,0,0,0,0,0,0.07
LOC126992242,6.79,7.62,4.76,5.61,4.35,7.4,9.73,13.97,6.3,5.96,7.14,8.29,5.14,6.14,0.8,1.54,2.51,0.93,2.13,5.44
LOC126992243,13.93,17.83,13.98,8.04,10.27,5.98,4.93,10.26,14.26,11.76,13.69,6.79,7.94,5.16,5.52,5.08,5.8,3.6,8.71,9.15
LOC126992244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0
LOC126992245,0.51,0.36,1.44,0,0,0,0,0,0.23,0.52,0.3,0.14,0,0.17,0,0,0,0,0,0
LOC126992247,0.4,0.59,0.07,0.06,0.03,0,0.03,0.04,0.06,0.19,0.13,0,0,0,0,0,0,0.03,0,0
LOC126992248,0.26,0.25,0,0,0,0,0,0,0,0,0.34,0,0,0,0,0,0,0,0,0
LOC126992249,1.27,2.35,4.04,1.37,1.29,2.66,2.41,3.28,5.42,2.94,4.55,0.66,0.35,0.82,1.37,0.46,1.37,0.51,0.63,0.88
LOC126992250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC126992251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC126992253,2.07,4.78,1.46,0.17,0.28,0.23,0.06,0.45,0.31,0.05,0.23,0,0.1,0,0.06,0.05,0.18,0.08,0.23,0.17
LOC126992254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC126992255,0,0,0.52,0.25,0,0.23,0,0.29,0,0,0.16,0,0,0,0,0,0,0,0,0
LOC126992256,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC126992257,0,0,0,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC126992258,17.1,18.72,25.63,0,0,0,0,0,0,0,10.66,0,0,0,0,0,0,0,0,0
LOC126992259,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0
LOC126992260,0,0,0,0.14,0.05,0.06,0.3,0.22,0.1,0,0.11,0.06,0,0.08,0,0,0,0,0,0
LOC126992261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC126992264,0,0,0,0,0.34,0.23,0.36,1.2,4.39,1.59,0.99,0,0.71,1.01,0,0,1.01,0.48,0,0
LOC126992265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
