transcript_id,egg_1,egg_5,egg_7,zoea_1,zoea_2,megalopaS_01,megalopaS_02,megalopaS_04,megalopaF_2,megalopaF_5,megalopaF_6,larvaeI_1,larvaeI_2,larvaeI_3,larvaeIII_1,larvaeIII_2,larvaeIII_3,larvaeV_2,larvaeV_4,larvaeV_6
XM_050833669.1,7.54,11.9,6.42,4.04,3.04,1.98,1.33,3.87,1.71,1.13,1.47,0.19,0.32,0.55,0.97,1.2,0.22,0.6,0.57,0
XM_050833670.1,1.73,1.8,4.07,1.58,0.61,0.31,0,0,2.08,0,0.27,0,0,0.02,0,0,0.37,0,0,0
XM_050833671.1,2.46,1.71,1.57,0.62,0.4,0.61,0.76,0,0,0.38,0,0,0,0,0,0.17,0,0,0.93,0
XM_050833672.1,0.78,1.61,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46
XM_050833673.1,7.58,11.05,9.37,1.64,3.25,1.69,1.51,2.61,1.04,1.6,3.16,1.14,0.81,0.26,0.33,0.94,0.83,1.83,0,0.43
XM_050833674.1,0.74,1.31,0.67,806.66,849.78,64.21,73.14,86.76,8.67,4.58,7.74,0.07,0.28,0.08,0,0,0,0,0.08,0
XM_050833675.1,0,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050833676.1,2.77,2.26,5.32,1.1,1.47,3.21,3.4,2.52,5.59,5.93,4.61,13,7.67,5.88,2.64,1.54,4.17,2,3.78,11.41
XM_050833677.1,150.95,166.85,202.44,96.86,99.86,98.89,101.08,111.68,94.26,74.07,93.19,82.46,70.29,57.34,38.24,53.75,44.95,51.22,66.89,119.94
XM_050833678.1,2.41,4.09,2.6,24.4,21.45,16.1,20.47,35.82,38.45,12.07,30.63,7.06,7.14,6.12,4,7.57,5.91,3.68,19.72,7.89
XM_050833679.1,0.17,0.36,0,0,0.06,0,0,0.08,0.11,0,0,0.07,0.14,0.09,0,0,0,0,0,0
XM_050833680.1,0.75,2.2,2.1,0.38,1.14,0.86,0.84,0.71,0,0.27,0.88,0.91,0.88,0,0.24,0,0.3,0.31,0.7,0
XM_050833681.1,11.82,16.99,18.2,7.01,6.89,3.16,3.83,6.46,7.69,2.44,5.33,1.38,1.35,1.51,0.59,1.38,1.34,0.62,1.05,1.62
XM_050833682.1,2.75,0.34,2.09,2.01,2.49,0.54,0.52,0.06,0.37,0.69,1.67,5.29,4.5,2.44,0.06,0.7,0.21,0.14,0.34,0
XM_050833683.1,0,0,0,0,0.6,0,0,0,0.28,0,0,0.17,0,0,0,0,0,0,0,0
XM_050833684.1,0,0,0,0,2.43,0.84,0.69,0.5,0.07,0,0,0,0,0,0,0,0,0,0.47,0
XM_050833685.1,0,0,0,1.05,1.26,0,0.57,0,0,0.49,0.81,0,0,0,0,0,0,0,0,0
XM_050833686.1,0,0.27,0,2.74,0.24,0,0,0.28,0,0,0.41,0.19,1.69,0,0,0,0.18,0,0,0
XM_050833687.1,0,0,0,0.62,0,0,0,0.18,0,0,0,0,0,0,0,0,0.2,0,0,0
XM_050833688.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32
XM_050833689.1,0,0,0,0.37,0,0,0,0,0,0,0,0.22,0,0,0,0.22,0,0,0,0
XM_050833690.1,0,0,0,0.21,0.13,0,0,0,0.49,0,0,0,0,0,0,0.22,0,0,0,0
XM_050833691.1,0,0,0,0.56,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050833692.1,0,0,0.06,0,0.23,0,0,0,0,0,0,0,0,0.73,0.31,0,0,0.09,0,0
XM_050833693.1,11.73,9.32,11.97,9.25,8.73,5.79,6.18,5.69,12.68,10.94,10.01,3.93,3.17,3.05,2.18,5.07,2.89,2.13,3.1,1.56
XM_050833694.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050833695.1,0,1.62,0,0.18,0.23,0,0.32,0.19,0.09,0.07,0.19,0.21,0.46,0.34,0,0.14,0,0.04,0,0.28
XM_050833696.1,0.03,0.62,0.36,0.43,0.39,0.62,0.78,0.55,0.51,0.22,0.3,0.52,0.98,0.62,0.09,0.08,0.18,0.06,0.28,0.44
XM_050833697.1,28.33,24.7,24.3,11.67,11.95,8.27,8.42,8.38,10.72,9.98,10.16,2.06,3.61,2.32,1.51,2.24,1.87,1.17,2.93,1.18
XM_050833698.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050833699.1,1.43,1.69,5.45,1.64,1.36,1.53,2.07,1.54,7.45,2.06,6.72,0,0,0,0,1.46,0,1.7,0,0
XM_050833700.1,20.07,42.45,35.48,4.93,6.05,4.53,6.44,10.23,12.49,7.72,10.69,3.01,3.26,2.87,3.17,3.08,3.73,0,5.37,3.26
XM_050833701.1,11.98,15.87,6.59,8.73,7.87,7.37,5.91,8.78,14.71,6.78,10.06,2.08,1.58,1.86,0,0,1.62,0.56,0.6,1.83
XM_050833702.1,0,0,0,0,0,0,0,0,0,0.56,0,0,0,0.09,0,0,0,0,0,0
XM_050833703.1,2.52,7.05,0,4.33,2.04,2.76,3.75,3.8,0,3.86,4.19,0.73,0.5,0,1.34,2.33,1.32,2.34,3.37,0.57
XM_050833704.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050833705.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050833706.1,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0
XM_050833707.1,5.41,8.39,8.03,9.03,8.44,3.16,1.45,3.63,9.59,2.01,4.52,0.91,1.96,1.94,0.89,2.9,2.94,1.68,3.21,2.41
XM_050833708.1,0,0,0,0,0,0,0,0,0.51,0,0,0.3,0,0,0,0,0,0,0,0
XM_050833709.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0,0,0,0,0
XM_050833710.1,0,0.91,0,0,0.55,0,0,0.88,0,0,1.31,0,0,0,0,0,0,0,0,0
XM_050833711.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050833712.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050833713.1,0.25,0.27,1,0,0.17,0.2,0,0.98,0.34,0.29,0.29,0,0.22,0,0.2,0,0,0,0.48,0
XM_050833714.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050833715.1,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0.01,0,0,0,0,0,0
XM_050833716.1,0,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050833717.1,12.64,24.28,19.23,4.64,5.03,4.45,4.32,4.98,5.47,6.46,7.66,5.04,1.55,4.75,1.05,4.33,1.74,0.69,2.42,1.51
XM_050833718.1,5.44,11.22,16.68,2.11,4.62,5.24,6.85,7.31,8.01,5.03,3.84,5.85,2.5,3.13,0.56,3.68,1.73,1.37,3.22,1.27
XM_050833719.1,0.09,0,0.12,1.64,1.1,1.77,2.35,2.21,3.4,0.8,2.83,0.43,0.62,0.6,0.04,0.06,0.2,0.03,0,0
XM_050833720.1,0,0,0,0.86,0.26,0.18,0,0.15,0.39,0,0.45,0.4,0,0,0,0,0,0,0.47,0
XM_050833721.1,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0
XM_050833722.1,2.11,8.58,1.75,9.61,9.83,7.59,6.01,7.45,4.89,3.88,4.26,0,0.23,0.91,0.43,4.44,0.64,0,0.62,2.44
XM_050833723.1,0.77,0,2.04,0,0.12,0,0,0.13,0.25,0,0.28,0.35,0,0,0,0,0,0,0,0
XM_050833724.1,2.71,5.08,4.02,21.37,24.02,1.66,1.52,3.47,2.29,2.6,3.3,2.1,2.47,1.55,0.5,1.85,0.52,0.57,1.49,0
XM_050833725.1,0,0,0,0.27,0,0,0.32,0,0,0,0,0,0,0.16,0,0,0,0,0,0.13
XM_050833726.1,0.05,0.23,0,0.71,0.63,0.75,0.68,0.96,1.32,1.58,1.07,0.21,0.37,0.05,0.13,0.11,0.08,0,0.05,0.06
XM_050833727.1,0,0,0,0,0,0,0,0,0,0.32,0,0,0,0,0,0,0,0,0,0
XM_050833728.1,0.1,0.21,0.81,0.88,0.69,0.51,0.16,0.37,0.26,0.62,1.27,0.08,0.08,0.2,0.15,0.2,0.14,0.19,0.09,0
XM_050833729.1,0.07,0.08,0.1,0.13,0.15,0.11,0.29,0.27,0.28,0.23,0.21,0.12,0,0,0,0,0,0,0,0
XM_050833730.1,6458.14,4489.77,5769.49,3166.52,3502.24,1295.02,1003.6,1375.88,1390.97,1649.44,1321.11,530.15,484.96,569.35,509.49,805.19,655.64,641.96,482.33,365.41
XM_050833731.1,0,0,0,0,0,0,0.1,0.12,0,0.39,0,0,0,0,0,0,0,0,0,0
XM_050833732.1,0.11,0,0,0,0,0,0.09,0,0,0.12,0.21,0,0,0,0,0,0,0.14,0,0
XM_050833733.1,24.64,17.45,17,11.08,11.18,5.1,4.14,5.13,8.17,5.58,7.12,1.12,1.28,1.19,1.07,1.86,1.87,1.32,1.5,1.36
XM_050833734.1,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050833735.1,0,0,0,0,0,0,0,0.36,0,0,0,0.73,0,0,0.12,0.36,0,0,0,0
XM_050833736.1,15.82,9.37,12.98,11.4,9.53,14.64,8.25,12.12,8.36,13.33,16.23,2.57,4.17,13.93,7.5,6.19,12.3,17.12,12.71,9.33
XM_050833737.1,0,0,0,0.07,0.21,0.06,0,0,0,0,0.11,0,0,0.31,0,0,0.17,0.15,0.14,0
XM_050833738.1,15.67,36.47,13.37,14.09,10.07,8.44,6.79,15.9,7.26,4.14,9.24,4.74,4.22,4.78,2.74,3.44,5.02,2.11,7.51,11.78
XM_050833739.1,7.13,23.78,24.52,21.68,23.37,32.93,33.39,47.48,74.27,23.06,59.94,46.6,47.01,34.69,7.19,5.68,11.09,8.47,21.16,34.07
XM_050833740.1,0.27,1.72,0,0.96,0.76,0.6,2.81,1.54,3.52,2.84,1.53,1.08,1.63,0.83,0,0.19,0.79,0.52,0.5,0.28
XM_050833741.1,4.6,12.27,10.72,3.93,3.17,4.05,4.46,8,7.93,2.01,6,1.77,1.78,1.45,1.05,1.87,1.31,0.97,3.13,2.91
XM_050833742.1,6.87,9.09,6.82,29.95,27.96,59.41,77.5,63.52,38.55,34.92,37.09,19.94,22.58,19.33,10.54,13.13,15.76,10.82,16.85,12.6
XM_050833743.1,0.25,0.35,0.11,0.36,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050833744.1,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0
XM_050833745.1,10.15,16.92,15.92,4.46,4.6,2.77,2.55,3.43,2.3,2.45,4.45,2.6,1.84,1.42,1.12,2.32,1.62,1.42,3.91,2.24
XM_050833746.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050833747.1,0,0,0,0.36,0.15,0.44,0.58,0.49,1.06,0.93,0.53,0.03,0.19,0.23,0,0.05,0.03,0,0.03,0
XM_050833748.1,0.15,0.34,0.33,0.27,0.37,1.01,1.32,1.59,1.25,0.04,0.81,0.6,1.4,1.35,0.1,0.04,0.23,0.01,0.19,0.22
XM_050833749.1,47.63,71.74,59.87,51.64,46.62,12.75,9.31,18.38,18.47,15.51,20.41,4.16,4.15,2.41,3.78,10.79,3.35,5.17,4.07,2.47
XM_050833750.1,0,0,0,0.26,0,0.21,1.15,0,0,1.51,0.81,0,0,1.48,0,0,0,0,0,0
XM_050833751.1,0.19,0.13,0.09,14.52,12.9,24.26,45.47,16.17,20.77,14.62,12.52,28.97,14.15,19.43,8.85,3.5,6.51,6.56,4.34,9.26
XM_050833752.1,0.31,1.78,0.73,0.45,0.47,0.15,0.2,0.38,0.74,0.12,0.65,0.16,0.41,0.14,0.07,0.1,0.1,0.07,0.37,0.33
XM_050833753.1,3.71,6.46,10.21,1.56,1.64,1.04,1.19,1.9,2.04,1,1.8,0.33,0.31,0.34,0.28,0.55,0.32,0.49,0.39,0.32
XM_050833754.1,0.06,0.07,0.04,0.14,0.13,0.02,0.02,0.23,0.28,0.06,0.22,0.05,0,0,0.02,0,0.04,0.04,0,0.03
XM_050833755.1,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050833756.1,7.1,14.1,11.14,12.65,11.13,7.24,6.18,11.76,9.42,4.28,8.03,2.66,2.89,1.77,2.86,3.77,3.47,3.65,5.42,4.55
XM_050833757.1,0,0,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050833758.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050833759.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050833760.1,0.14,0.24,0.18,0.26,0.25,0.32,0.05,0.4,0.68,0.24,0.53,0.03,0.12,0,0.64,0.35,0.63,0.35,0.64,0.18
XM_050833761.1,0,0,0,0.12,0.09,0.05,0,0,0.18,0,0.19,0,0,0.07,0,0.05,0,0,0,0
XM_050833762.1,0,0,0,0.53,0,0,0,0,0,0.31,0,0,0,0,0,0,0,0,0,0
XM_050833763.1,0,0,0,0.15,0.23,0.12,0,0.16,0.43,0.17,0,0,0.14,0,0,0,0.12,0,0,0
XM_050833764.1,0,0,0,0,0,0.24,0,0,0,0,0,0,0,1.56,2.08,0.91,0.72,0.21,0,1.04
XM_050833765.1,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0.16,0,0,0,0,0
XM_050833766.1,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0.15,0.16
XM_050833767.1,0,0,0,0,0,5.52,2.39,1.98,1.14,0,1.09,0,1.81,1.97,8.93,3.12,2.04,18.04,2.99,12.5
XM_050833768.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050833769.1,0.28,0.3,0,6.07,4.93,4.02,3.11,3.53,7.79,6.3,6.86,3.49,2.58,3.79,1.86,2.07,3.14,1.48,1.78,0.88
XM_050833770.1,0,0,0,0,0.09,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0
XM_050833771.1,0.38,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050833772.1,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050833773.1,11.6,18.75,16.81,5.56,6.47,7.22,7.6,9.91,13.85,6.36,10.93,3.36,3.78,2.77,1.35,2.75,2.55,1.88,3.85,3.6
XM_050833774.1,1.93,1.8,1.26,2.95,1.94,1.43,0.8,1.9,1.61,0.16,0.77,0.31,0.4,0.31,0.12,0.11,0.11,0.05,0,0.16
XM_050833775.1,5.59,25.18,9.46,9.69,10.18,14.05,19.25,20.88,24.87,11.91,22.07,14.34,14.49,12.83,2.54,3.19,4.41,3.25,5.72,4.38
XM_050833776.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050833777.1,0.66,0.86,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050833778.1,12.65,26.79,26.5,6.99,5.69,3.52,4.32,7.17,7.17,2.57,6.09,0.98,1.25,1.11,0,1.54,0.84,0.85,0,1.37
XM_050833779.1,10.15,21.06,17.82,5.3,4.98,4.46,5.7,5.98,8.08,1.11,6.63,1.69,0.86,1.3,1.23,1.95,1.66,0.79,2.99,1.68
XM_050833780.1,1.52,0,2.88,0,1.96,0,0,0,0,0,0,0,0,0,0.9,0,0,0,1.2,0
XM_050833781.1,3.8,4.45,6.72,6.25,7.84,3.55,5.22,1.82,9.56,2.3,12.1,2.39,3.14,0,0,0.85,1.46,2.16,0,0
XM_050833782.1,51.43,40.67,44.47,22.05,14.88,10.92,7.24,11.58,5.4,12.25,0,1.79,2.28,5.31,1.19,1.17,1.75,1.75,2.41,0.91
XM_050833783.1,6.46,5.97,4.68,8.03,7.28,4.28,4.66,5.62,4.6,3.46,4.12,1.9,1.37,1.77,0.81,0.66,0.85,0.32,0.58,0.28
XM_050833784.1,0.49,0,1.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050833785.1,4.32,0,1.87,0,0,0,0,0.8,0,2.59,0,0,0,0,0,0,0,0,0,0
XM_050833786.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.65,0,0,0,0,0
XM_050833787.1,20.95,19.13,25.37,16.24,17.08,10.26,11.66,11.47,12.37,11.16,10.51,6.83,6.03,4.22,4.69,5.49,4.53,5.84,3.37,5.76
XM_050833788.1,3.04,7.16,3.27,0.46,2.13,5.85,6.88,4.49,10.77,10.65,9.66,5.7,4.19,6.87,4.15,5.63,5.64,4.48,16.54,12.01
XM_050833789.1,0.42,1.37,0.51,0.88,1.12,3.25,2.9,5.63,3.31,1.69,3.15,1.68,1.34,0,0.34,0.24,0.21,0.13,0.28,0.45
XM_050833790.1,0.07,0.28,0.08,0.2,0,0,0,0,0,0.4,0,0,0.13,0.76,0.07,0.04,0.04,0.01,0.04,0.1
XM_050833791.1,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0
XM_050833792.1,0,0,0,0,0,0,0,0,0.53,0,0,0,0,0,0,0,0,0,0,0
XM_050833793.1,1.47,0.31,0.44,1.12,1.41,1.5,0.92,0.73,0.73,0.89,0.55,0.49,0.37,0.46,0,0.06,0.38,0,0.19,0
XM_050833794.1,0,0,0,0,0.59,0,0,0,0.66,0,0,0,0,0,0,0,0,0,0,0
XM_050833795.1,3,6.07,3.46,2.37,1.24,1.26,2.25,1.98,2.06,1.17,2.12,0,0.08,0,0.58,0.38,0.4,0.36,0.33,0.38
XM_050833796.1,1.77,0.57,1.28,1.51,0.7,1.59,0.41,0.62,0.49,0.45,0,0.84,0.56,0,0,0.24,0,0.43,0.48,0
XM_050833797.1,162.76,161.01,201.93,44.94,42.25,24.79,27.46,30.51,32.32,26.92,35.17,13.67,13.29,9.55,9.69,16.78,10.28,10.4,10.28,7.61
XM_050833798.1,68.24,187.22,115.83,82.16,60.7,53.99,40.85,123.97,57.55,8.99,46.79,18.49,5.58,12.41,13.42,45.89,17.95,45.97,51.14,75.1
XM_050833799.1,1.19,0.93,1.46,0.62,0.32,0.34,0.18,0.44,1.35,0,0.47,0,0.1,0,0.36,0.55,0.42,0.3,0,0.85
XM_050833800.1,0,0.41,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0
XM_050833801.1,46.54,38.31,49.04,27.84,24.41,30.3,27.92,26.94,34.95,16.65,24.25,13.36,16.84,10.66,12.51,19.21,13.4,21.97,18.85,14.87
XM_050833802.1,16.41,4.94,5.35,1.18,4.66,1.71,1.23,3.28,1.49,0.91,3.78,6.15,3.51,4.08,23.77,15.88,31.05,32.31,36.61,19.23
XM_050833803.1,0,0,0,0,0,0.42,0,0,0,0,1.25,0,0,1.83,0,0.45,0,0.48,0,0
XM_050833804.1,16.78,8.64,4.83,4.93,4.95,2.85,0.86,2.67,3.92,2.96,7.04,9.65,15.19,7.99,47.75,49.17,68.63,50.39,64.16,27.8
XM_050833805.1,0,0,0,0,0,0,0,4,0,12.3,0,0,0,0,0,0,0,0,0,64.03
XM_050833806.1,0.49,0,0.31,1.03,0.15,0.2,1.93,1.31,6.22,1,4.85,0.68,0.45,0.4,0.31,0.78,0.33,0,0,0.46
XM_050833807.1,0.99,4.57,2.22,1.47,1.61,1.23,1.31,3.75,2.15,2.45,2.36,0,0.28,0.67,0.77,0.22,1.92,0.16,3.54,1.4
XM_050833808.1,0,1.86,0,0,0,0.73,0,2.77,0,0,0,0,0,0,0,0,0,0,0,0
XM_050833809.1,11.04,10.48,11.02,73.37,76.21,76.87,84.37,79.62,109.41,77.52,75.2,74.86,66.74,51.01,22.58,26.75,28.24,33.88,32.94,25.28
XM_050833810.1,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050833811.1,0,0,1.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69
XM_050833812.1,0,0.4,0,0.65,1.05,3.57,3.45,5.96,14.27,1.97,8.33,2.58,5.01,2.77,1.97,0.98,1.79,1.18,5.84,6.74
XM_050833813.1,0.05,0,0,0.02,0,0.13,0,0,0,0.04,0,0,0.02,0.14,0,0,0.03,0,0,0
XM_050833814.1,0.29,0,0,0.11,0.31,0.63,0.34,1.62,0.82,0.15,1.03,0.86,0.22,0.93,0.16,0,0.19,0.35,1.03,0.98
XM_050833815.1,5.67,20.87,18.45,7.32,6.62,9.87,8.79,21.98,20.36,3.12,15.84,4.93,7.23,4.84,3.92,3.55,5.33,2.43,10.86,8.78
XM_050833816.1,0,0.51,0,1.11,2.27,2.5,2.64,9.71,6.95,13.85,10.97,5.2,5.65,4.02,1.32,0,2.87,5.82,7.6,1.22
XM_050833817.1,87.09,103.93,99.39,72.35,71.42,74.5,70.02,71.62,112.03,79.82,99.47,38.12,49.56,38.95,39.19,52.85,42.76,36.45,69.69,35.98
XM_050833818.1,71.46,78.42,83.09,37.96,41.49,23.67,23.61,35.38,39.41,23.9,36.39,11.83,10.68,9.93,6.71,9.82,8.85,7.01,13.64,10.27
XM_050833819.1,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0.7,0,0,0,0
XM_050833820.1,0.36,0.33,0,0.85,1.17,0.63,0.78,2.88,1.56,0.51,0.47,0.81,0.52,0.24,0.66,0,0.35,0.7,0.56,0.51
XM_050833821.1,0.42,0.83,0.92,1.5,1.07,1.33,0.99,0.03,1.67,0.12,1.7,1.6,1.18,1.07,0.38,0.47,1,0.43,0.9,0.8
XM_050833822.1,0.25,0.95,0,0.69,1.92,0,0.43,0,0.7,1.26,0.34,0.6,1.3,0.56,0.77,0.63,0.28,0.2,0.7,1.03
XM_050833823.1,0,0,0,3.21,1.9,3.3,2.56,4.84,2.78,2.82,4.09,3.29,3.23,2.8,3.05,1.68,3.59,3.61,4.13,0.51
XM_050833824.1,0,0,0.29,0.18,0.15,0.36,0.49,0.43,0,0.58,0.51,0,0,0,0.17,0.17,0.82,0,0.3,0
XM_050833825.1,8.8,51.93,6.79,22.76,23.12,20.8,25.99,25.97,42.47,46.44,46.36,25.4,23.15,9.15,16.87,33.87,25.08,29.03,42.09,16.89
XM_050833826.1,5.15,6.12,4.69,0.72,0.68,0.27,0.29,0.15,0.58,0.3,0.23,0.03,0.14,0.12,0,0.22,0.12,0.05,0.15,0.04
XM_050833827.1,8.02,10.36,13.34,5.64,5.48,3.22,4.08,4.82,7.89,4.29,7.83,1.67,1.2,0.86,1.53,1.82,1.31,1.37,1.06,1.08
XM_050833828.1,1.54,6.23,4.82,0.42,0,0,0.23,0.49,0.71,0,0,0,0,0,0.45,0,0,0,0,0
XM_050833829.1,5.94,7.67,12,2.68,3.11,1.6,2.61,4.13,6.81,0.95,3.49,0.91,1.12,0.33,0,0,1.36,0.52,1.07,0.6
XM_050833830.1,0.89,0.75,0,0,0.48,0.46,0,0,0,0.25,0,0,0,0,0.25,0.23,0,0,0,0
XM_050833831.1,4.36,10.42,4.52,5.96,5.86,2.6,3.31,4.36,4.33,5.26,4.85,1.2,1.57,1.88,0.76,1.71,1.16,1.84,1.5,0.85
XM_050833832.1,6.01,12.41,14.36,1.62,0,0,0.33,1.72,0.78,0,3.2,0.79,0,0,0,0.92,0,0.55,2.21,0.47
XM_050833833.1,8.63,10.28,14.45,0.97,2.56,2.15,2.17,0.48,2.03,0.8,0,2.9,1.6,5.07,0.47,0,1.22,0.15,0,0.97
XM_050833834.1,2.59,2,4.36,0,0.82,0.51,0,0,1.69,1.39,0,0.55,1.08,0.29,0.53,0.92,0.12,0.46,0,0.36
XM_050833835.1,0,0,1.11,0,0,0.66,0.85,1.23,0.58,0.81,1.81,1.27,0,1.24,0,0,0.37,0,0,0
XM_050833836.1,5.72,6.13,4.12,2.05,2.07,1.83,1.9,1.37,2.33,0.81,2.33,0.98,0.84,0.87,0.19,0.44,0.48,0.14,0.22,0.17
XM_050833837.1,1387.06,1326.04,1498.21,360.47,354.99,256,333.01,265.47,260.32,247.27,243.64,212.34,217.64,147.86,95.79,123.17,103.1,151.73,154.35,183.89
XM_050833838.1,33.93,52.65,40.53,28.07,27.3,15.37,14.56,17.55,8.99,17.25,6.84,4.38,5.34,2.28,7.15,8.44,6.36,7.13,7.68,7.32
XM_050833839.1,190.48,91.4,128.91,41.01,48.89,16.2,12.56,14.98,17.12,14.25,16.24,10.74,13.7,8.4,4.21,8.49,8.28,11.87,7.02,5.24
XM_050833840.1,0,0,0,0,0,0,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050833841.1,32.02,9.5,7.58,81.48,77.92,409.89,402,321.17,604.12,589.93,623.69,12278.83,8557.72,10574.51,178.44,562.65,276.47,194.8,456.4,250.54
XM_050833842.1,0,0,0,0,0,0,0.59,0.58,1.65,1.73,2.11,0,0,0,0.23,0,0,0,0,0
XM_050833843.1,0,0,0,0,0,0,0,0,0.57,0,0,0,0.93,0.56,0,0.41,0.18,0,0,0
XM_050833844.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0
XM_050833845.1,2.56,0,0,0,0,0,0,0,0,0.1,0,0,0,0.41,0.21,0,0,0,0,0
XM_050833846.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050833847.1,0,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050833848.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0.13
XM_050833849.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0.13
XM_050833850.1,0,0,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050833851.1,0,0,0,1.09,0,0,0,0,0,0.66,0,0,0,0,0,0,0,0,0,0
XM_050833852.1,0,0,0,0,0,0,0,0,0.54,0,0,0,0,0,0,0,0,0,0,0
XM_050833853.1,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0.17,0,0,0.36,0,0
XM_050833854.1,0,1.35,1.39,0,0.58,1.19,0,0,0,0,0,0,0,0.26,0,0,0,0,0,0
XM_050833855.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050833856.1,0.5,0,0,0,0,0,0,0,0,0,0,0.31,0.54,0,0,0,0,0,0,0.25
XM_050833857.1,11.02,15.71,16.84,3.2,3.99,2.64,2.33,2.86,3.73,1.55,3.45,0.59,0.91,0.5,0.54,0.94,0.95,1,2.18,1.34
XM_050833858.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050833859.1,0,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050833860.1,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050833861.1,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050833862.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76
XM_050833863.1,0.87,4.2,0,0.61,0,0,0,0,0.57,0,0,0,0,0,0,0,0,0,0,0
XM_050833864.1,1.62,0,0,1.14,0.52,0,1.26,0,0,0,0.9,0,1.28,0,0,0.43,0,0.37,0,0
XM_050833865.1,0,0,1.96,0,0.12,0.58,0,0.17,0,0,0,0.31,0,0,0.25,0.18,0,0,0,0
