transcript_id,eyestalk1,eyestalk2,eyestalk6,ganglion1,ganglion5,ganglion6,gill1,gill2,gill5,heart1,heart2,heart5,hepatopancreas2,hepatopancreas4,hepatopancreas5,intestine1,intestine3,intestine4,muscle1,muscle2,muscle5,ovary1,ovary2,ovary5,stomach1,stomach2,stomach5,testist3,testist4,testist6
XM_050860952.1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.43,3.73,0,0,0,0,0,1.62,0,2.2,2.78,0,0,2.21,1.31,0,2.96
XM_050860953.1,5.35,6,0,20.2,120.1,21.04,15.33,8.93,39.01,15.91,12.33,0.2,11.61,8.54,5.69,36.18,112.72,40.22,6.96,6.61,10.54,2.41,34.68,2.29,16.88,15.12,14.44,4.7,5.98,3.32
XM_050860954.1,0,0.78,0,1.64,5.04,1.19,0.7,0.27,1.56,0.93,1.51,1.18,0.91,0.52,0.76,0.45,0,0,0,0,0.16,0.47,0.45,0,0.2,0.93,0.22,0,0.64,1.1
XM_050860955.1,0,2.06,0.53,1.44,0.74,0,0,0.7,0.69,0,1.5,0,0,1.38,0,0,0.55,0,0,0,0,0.82,1.18,0,0,0,0,0,1.68,0
XM_050860956.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0
XM_050860957.1,0.13,0.2,0,0.21,0.11,0,0.66,0.4,0,0.07,0,0.08,0,0,0,0.17,0.47,1.02,0,0,0,0,0.17,0.12,0,0.12,0,0,0.03,0
XM_050860958.1,0.56,0.9,0.65,0.89,0.91,0.11,0.6,0,0.18,0.5,0.08,0.21,0.03,0,0,0.91,2.46,0.5,0,0,0.14,0,0.09,0.06,0.3,0.17,0.17,0.12,0,0.02
XM_050860959.1,0.58,1.09,0.1,2.29,1.11,0.21,0.89,0.32,0.62,0.38,0.07,0.28,0,0,0.08,0.39,2.17,0.44,0,0.23,0,0.35,0,0.29,0.53,0.24,0.26,0.1,0.24,0
XM_050860960.1,23.11,21.3,11,350.17,196.01,66.99,37.79,7.24,14.3,10.59,2.81,8.45,32.68,52.1,74.18,21.04,226.33,17.56,1.89,2.7,17.23,0.21,7.77,0.76,1.91,3.52,1.03,2.39,0.75,0.84
XM_050860961.1,71.01,55.88,32.9,433.82,321.46,236.65,131.52,71.18,43.67,52.6,31.09,39.46,122.72,164.71,189.13,97.71,1283.13,126.32,7.24,12.58,28.33,2.58,10.12,2.38,12.23,16.1,22.8,3.77,2.61,1.24
XM_050860962.1,8.13,0.99,5.83,44.56,34.94,15.32,0,0,7.79,0.32,0,3.93,0,24.65,18,33.22,172.13,75.04,0.85,0,2.04,0.59,0,0.67,1.8,2.07,4.42,0.82,0,0
XM_050860963.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050860964.1,1.71,8.09,0,11.29,17.3,8.2,13.45,7.48,0,9.46,7.29,4.06,25.46,10.71,21.6,31.52,8.17,60.11,0,1.29,3.39,0,3.74,0,0,0,1.15,0,0.52,0.42
XM_050860965.1,20.56,22.66,12.47,170.87,37.17,202.14,31.15,8.58,14.02,23.58,14.49,10.76,96.49,82.69,32.03,51.99,200.7,30.5,2.33,4.4,9.4,1,4.2,1.54,2.78,2.85,6.84,4.01,0.67,1.21
XM_050860966.1,0.52,0,0,1.58,0,0,4.82,0,2.37,0.44,0.08,0.08,0,0,0,1.46,0,5.12,0,0.33,0.15,0.4,0.25,0.44,0,0.22,0.27,0.17,0.06,0.12
XM_050860967.1,0,1.24,1.09,6.98,2.29,63.06,1.66,1.36,0,0,0,0,39.36,18.41,22.62,0,87.21,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050860968.1,2.65,7.18,2,27.36,4.02,2.56,7.02,6.05,9.01,1.92,2.47,1.17,0.16,0,0.19,34.48,0.84,25.41,0.1,0.2,0.67,0.25,1.71,0.15,0.69,0.93,1.18,1.79,0.62,1.69
XM_050860969.1,17.19,34.45,16.34,42.18,29.15,29.69,40.45,69.6,46.61,22.58,25.39,23.21,42.01,46.23,50.7,45.91,40.51,45.85,28.79,26.07,27.23,75.96,67.58,93,88.13,57.16,37.35,13.31,17.93,15.71
XM_050860970.1,70.62,134.59,51.82,49.51,28.13,108.97,36.61,66.79,36.05,13.1,9.81,10.39,49.47,22.8,22.54,30.14,240.11,14.52,70.81,9.8,49.65,7.52,38.72,6.38,216.06,133.51,99.36,1.45,2.22,1.95
XM_050860971.1,25.11,14.37,19.88,7.7,0,17.62,3.75,4.68,0,0,0,0,6.14,1.14,4.33,1.17,36.99,0,148.96,123.81,112.42,0,6.47,0,20.74,2.44,13.48,0,0,0
XM_050860972.1,1.81,4.17,2.26,7.42,2.96,2.81,3.57,2.58,0.5,1.86,2.5,0.07,1.12,0.72,0.32,2.35,2.11,2.32,0.96,2.01,0.54,1.62,1.93,4.02,4.48,11,0.66,2.19,0.44,0.39
XM_050860973.1,0,0.85,0.65,0.4,0,0,0,0.69,0,0.51,0,0,0,0,0,0,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0.31
XM_050860974.1,3.74,9.7,1.57,6.18,13.51,9.4,4.4,30.03,0,1.03,2.05,0,15.69,11,8.6,4.2,17.46,3.86,0,2.67,1.22,7.63,21.55,4.03,13.75,15.09,3.11,2.02,0,1.9
XM_050860975.1,2.03,0,0,39.07,20.72,8.27,5.69,5.73,17.09,0,0,0,2.95,2.9,5.03,0,10.35,1.48,0,0.51,1.92,6.01,29.46,2.51,14.74,4.94,10.14,1.98,8.08,6.35
XM_050860976.1,6.01,0.17,5.34,28.64,7.99,6.69,21.47,4.3,15.94,5.31,5.25,5.06,0,0,0,21.67,0,23.95,5.54,4.5,3.45,4.96,0.02,6.62,5.07,1.62,1.25,1.29,1.39,0
XM_050860977.1,3.33,14.74,6.71,42.56,41.11,6.09,28.94,63.62,60.59,5.03,4.58,9.4,0,0,0,23.63,0,9.71,3.33,0.81,5.58,0,5.25,2.52,0,0.46,4.1,1.17,0.46,1.59
XM_050860978.1,0.99,0,0,0,0,0,0,0,2.69,0.86,0,0,0,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050860979.1,0.83,0,0.88,5.03,6.61,0,1.3,1.03,0,0,0,1.56,5.07,11.71,10.43,6.05,3.75,0.99,0,0,0,0,0,4,2.55,1.11,0,7.73,13.73,9.98
XM_050860980.1,17.58,20.2,18.92,35.65,63.09,39.39,32.69,24.21,16.19,59.43,26.78,43.61,52.95,114.75,107.81,47.37,124.79,80.96,14.69,15.15,11.21,15.42,14.52,16.46,26.1,27.9,14.39,24.8,27.79,12.66
XM_050860981.1,10.08,18.78,24.53,63.32,88.93,32.52,44.9,26.34,36.29,116.94,67.57,102.08,50.31,107.03,56.86,64.86,111.22,57.98,18.95,29.31,18.62,13.98,13.89,14.82,22.77,47.64,24.48,14.7,13.51,7.53
XM_050860982.1,0,0.22,0,0,0,0,0,0,0,0,0,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050860983.1,33.02,27.53,15.7,11.2,8.55,2.25,31.95,10.26,16.46,2.46,1.63,2.71,20.28,12.08,4.61,48.07,1.56,14.19,1.37,0.53,0.48,10.89,18.74,5.12,2.1,1.34,1.79,0.15,0.42,0.17
XM_050860984.1,1.99,5.34,3.9,9.58,12.41,15.67,6.55,9.6,8.29,3.64,5.37,5.05,8.84,4.47,6.38,4.14,4.02,2.77,1.56,3.62,1.69,6.43,11.41,3.86,10.88,9.31,4.26,1.86,2.49,1.43
XM_050860985.1,4.58,15.32,12.23,34.98,22.37,2.68,8.42,7.71,11.18,13.42,11.52,13.68,2.28,2.31,0,15.54,0.5,12.14,15.86,9.71,15.36,1.62,7.38,2.42,5.97,0,2.63,1.67,3.57,2.79
XM_050860986.1,0.61,4.24,2.61,5.21,4.86,1.65,1.82,10.03,2.58,4.02,6.29,4.22,1.27,1.11,1.36,4.89,1.23,0,2.41,1.41,2,2.85,1.63,0.65,2.43,7.76,2.07,0,0.2,0.5
XM_050860987.1,0,0,0,0,1.96,0,0,0,0,0,0.32,0.7,1.29,0.22,0.29,0.48,0,0,0.42,0,0.46,0,0.28,0.38,0,0,0,0,1.08,0
XM_050860988.1,0,2.46,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0,0.57,1.8,0,0,0,0,0,0.46,0,0.54,0,0,0.29,0
XM_050860989.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050860990.1,0.04,0.41,0.1,0.1,0.03,18.84,0.25,0.06,0.72,0,0,0,1.4,1.14,0.16,0.27,14.42,0,0.06,0.17,0.04,0,0.22,0.1,0.02,0.43,0.07,0.03,0.1,0.4
XM_050860991.1,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050860992.1,76.6,153.85,41.77,99.86,23.56,30.67,294.61,352.82,125.23,46.77,117.59,37.88,4.68,0.25,0.81,121.88,7.23,28.41,13.08,15.2,9.71,6.06,16.54,3.36,15.68,22.68,18.19,3.43,9.43,9.55
XM_050860993.1,0.97,0.53,0.14,0.8,0,25.23,1.17,1.72,13.3,0.19,0,0,13.2,4.23,4.15,0.84,5.85,0,0,0,0.23,0.16,0,0.22,0.9,0.58,1.02,0.14,0.09,0.24
XM_050860994.1,0,0,0,2.48,0.1,0,1.92,0,0,0,0,0.07,0,0,0,0,0.9,0.21,0.88,0.09,0,0,0.42,0,0,0,0.54,0,0,0
XM_050860995.1,0.59,0.31,0.1,0.07,0.07,499.87,2.47,3.16,44.58,0.04,0,0,26.19,26.48,17.6,0,448.24,21.11,0,0.22,0,1.07,0.69,0.04,0,2.95,1.45,0.06,0,0.07
XM_050860996.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050860997.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,1.59,0,0,0,0,0,0
XM_050860998.1,0.09,0,0,0.37,0,48.61,0.09,0,0.14,0,0,0,0,0,0,0.06,1.82,0,0.13,0,0,0.25,0.12,0.64,0.22,0.04,0.03,0,0,0.03
XM_050860999.1,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0.31,0,0.36,0,0,0,0,0,0
XM_050861000.1,0,0,0,0,0,0.6,0,0,0,0,0,0,12.65,10.44,7.72,0.03,1.11,0,0.03,0,0,0.02,0,0,0,0,0,0,0,0
XM_050861001.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49,0,0,0,0,0,0,0,0
XM_050861002.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76,0,0,0,0,0,0,0,0
XM_050861003.1,0.05,0,0.44,0,0,0,0,0,0,0,0,0,0,0.1,0.06,0,0,0.77,0,0,0,0,0.74,0,0.06,0.05,0.13,0,0,0.03
XM_050861004.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0
XM_050861005.1,0.1,0,0.51,1.54,0,0.57,0,0,0,0,0,0,0,0,0.39,0,0,0,0.58,0,0.2,0.27,0,0,0,0,0,0,0,0
XM_050861006.1,3.67,4.16,2.4,3.33,1.13,0.5,3.41,2.15,2.96,0.99,1.58,1.75,0.81,0.4,0.24,4.87,1.53,6.39,0.66,0.76,0.29,29.47,52.57,15.35,3.02,1.81,1.83,5.08,5.33,5.13
XM_050861007.1,0.36,2.08,0.56,3.26,4.03,1.84,2.22,1.92,0.68,0.94,1.14,1.09,1.3,2.88,2.45,1.09,2.88,0.83,0.64,0.36,1.56,1.36,1.27,0.7,0.96,0,0.78,0.19,0.33,0
XM_050861008.1,0.36,0,0.74,1.92,1.81,5.09,0,0,1.49,1.38,1.73,0.92,0.85,2.09,2.08,1.28,1.96,0,3.6,2.2,2.66,0.33,0.52,0.49,2.48,1.82,1.99,0,0,0.53
XM_050861009.1,0,0.37,0,0,0,0,1.65,0,0,0,0,0,2.37,1.72,0,0,2.05,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050861010.1,0,0,0,0,0,0,0,0,0,0,0,0,6.29,5.56,0,0,4.43,0,0,0,0,0,0,0,0,1.37,0,0,0,0
XM_050861011.1,0,0,0,0,0,0,0,1.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050861012.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.95,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050861013.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050861014.1,0.1,0.71,0,0,0,0.59,0,0.22,0,1.28,0.58,0.52,0,0.71,0.33,1.25,0,0,0,0.77,0.83,0.71,0.59,0.46,2.19,0,0.22,0.73,0.69,0.62
XM_050861015.1,0,0,0,0.03,0,0.25,0,0.04,0.03,0.01,0,0,0,0.22,0.14,0.01,1.17,0,0.01,0.01,0.01,0.01,0.02,0,0.01,0,0.02,0,0.01,0.01
XM_050861016.1,0.05,0,0.14,1.41,0,9.45,0,1.01,0.79,0.32,0.03,0.06,0,5.48,4.26,0.36,22.65,0.05,0.12,0.22,0.22,0.22,0.29,0.08,0.21,0,0.46,0,0.2,0.18
XM_050861017.1,0.04,1.54,2.32,0.8,3.35,0.63,0,0,0.06,0.17,0,0.13,0,0,0.05,0.43,0.23,0.2,0,0,0.12,0,0,0.06,0,0,0,0,0.1,0
XM_050861018.1,7.22,25.98,27.85,44.9,101.6,18.28,3.08,6.11,3.45,13.11,16.01,22.17,2.7,2.04,2.08,6.2,13.63,4.78,6.52,7.65,9.84,2.86,3.68,2.6,5.34,7.9,5.17,0.71,1.38,0.69
XM_050861019.1,152.92,195.95,121.85,0,1.28,0,52.92,35.85,48.93,34.63,0,194.42,0.13,0,0,252.61,0,151.46,19.23,57.44,11.15,0,0,8.23,91.82,88.47,63.08,0,0,0.26
XM_050861020.1,0,0,83.72,2.17,0,0.62,0,0,1.06,0.01,2.44,0,0,0,0,0,0.17,176.21,55.91,5.4,2.08,3.98,1.37,0,0,26.41,45.83,0.11,0,0
XM_050861021.1,0,0,1.49,0,0,0,0,0,0,0,0,0,0,0,0,2.24,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0
XM_050861022.1,428.76,295.41,251.85,0,0,0.79,104.39,32.93,46.36,17.45,2.13,251.33,0.26,0,0,666.82,0,293.23,49.55,57.14,13.01,0.86,1.03,8.91,107.35,110.24,197.65,0,0,0
XM_050861023.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050861024.1,70.65,44.72,26.28,0.43,0,0,11.5,0,10.98,1.97,0,43.14,0,0,0,179.52,0,28.71,8.86,16.31,5.05,0,0,6.12,21.78,12.55,8.21,0,0.12,0
XM_050861025.1,1.43,0.74,1.03,0,0,0,0,0,0,0,0,0,0,0,0,4.85,0,0.41,0,0.11,0,0,0,0,0.67,0.96,1.15,0.06,0.04,0
XM_050861026.1,81.47,91.04,118.85,2.74,3.9,42.26,56.6,36.71,14.15,60.53,1.09,218.35,0.2,0,0.1,942.67,0.27,626.7,12.62,26.5,7.46,0.33,0.23,2.82,63.13,55.68,50.04,0.22,0.74,0.26
XM_050861027.1,2.09,3.78,1.35,0,0,0,0.35,0.2,0,0,0,0,0,0,0.04,1.79,0,0.31,0.17,0.11,0.31,0,0,0,2.15,0.34,0.38,0.03,0,0.03
XM_050861028.1,7.45,62.24,33.31,0,0,3.02,40,33.26,8.3,26.58,0.7,132.65,0,0,0,584.22,0,192.44,2.57,10.93,4.28,0,2,0.85,34.86,23.54,6.15,0,0.26,0
XM_050861029.1,0,0,0,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59,0,0,0,0.53,0,0,0,0
XM_050861030.1,0,0,0,0,0,0,1.02,0,0,0,0,0,0,0,0,0,0,0.53,0,0,0.33,0,0,0,0,0,0,0.14,0,0
XM_050861031.1,0.67,3.16,9.35,0,0,0,0,0.27,0,0,0,0,0,0,0,0.68,0,0,0,0,0,0,0,0,1.22,0.16,0.33,0,0,0
XM_050861032.1,1.02,0.71,7.7,0,0,0,0,0.18,0,0,0,2.66,0,0,0,205.14,0,1.72,0,0,0.11,0.82,1.28,0.54,0.41,1.37,1.65,0.21,0.76,0.73
XM_050861033.1,0.11,0.73,0,3.12,1.18,0,0.88,0.36,1.37,1.06,0.92,1.26,1.08,0.89,0.51,0.57,0,0,0.03,0,0,0.44,1.12,0.08,1.55,1.3,0,0.4,0,0.4
XM_050861034.1,0,0,0.43,0,0,0,0,0,0,0,0,0,0,0,0,27.54,0,1.31,0,0.39,0,0,0,0,0,0,0,0,0,0
XM_050861035.1,0.34,0,1.52,0,0,0,0,0.54,0.53,0,0,1.36,0,0,0,0.23,0,0.39,0,0,0,0.37,0.61,0,0,0,0.45,0.5,0.9,1.36
XM_050861036.1,0,0.68,0,2.91,0.74,9.87,3.35,1.88,0,0,0,0,74.43,88.86,53.39,0.84,57.07,0,0,0,0.58,0,0,0,2.85,0.55,0.4,0,0,0
XM_050861037.1,0.83,0,0.12,2.45,0,22.29,0,3.06,5.56,0.66,0.26,0.19,56.79,53.83,75.44,0,116.15,0.23,0.8,0.09,0.2,0.83,0.57,0.78,1.91,1.04,1.18,0.08,0.23,0.26
XM_050861038.1,0,0.01,0,1.97,0,10.89,2.89,1.03,0,3.11,0,0.01,2.08,0,0.02,1.16,0,0,2.27,0,0,0,6.76,0,0,1.67,0,1.99,0.74,0.36
XM_050861039.1,7.34,17.73,15.96,38.49,27.18,24.94,16.02,18.87,22.39,27.85,20.3,19.92,9.65,9.26,12.74,14.97,26.22,19.08,23.02,14.54,15.52,13.46,26.69,13.05,17.71,13.37,7.12,1.09,2.92,5.13
XM_050861040.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24,0.58,0,0,0,0,0,0,0,0,0,0,0.1,0
XM_050861041.1,0.09,0.13,1.74,0,0.29,0,32.1,1.5,2.14,0.19,0,0,0,0.09,0.1,1.15,0,7.07,0.12,0.48,0,4.01,1.27,2.04,25.6,8.69,6.91,0,0.05,0
